#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_ncdm[1]         23:theta_ncdm[1]         24:shear_ncdm[1]         25:cs2_ncdm[1]        
       3.331780601771e-01       7.197922512512e-07      -1.202618147010e+00       1.000690868313e-03       4.065944541406e-10       1.016486135352e-09       2.323237967646e-17       2.032972270703e-10      -9.019636102578e-01       1.000690868313e-03       6.010289275736e-01       6.994010386335e-01      -1.202618141709e+00       1.000641438537e-03       4.445832267991e-05      -9.019636185170e-01       1.000793509472e-03      -3.701792472642e-04      -1.522277764816e-07       4.450417563800e-05       3.333333317471e-01      -3.688474899653e-04      -1.513218285426e-07       4.416340957476e-05       3.306480692052e-01 
       3.472023945242e-01       7.501095409502e-07      -1.202671946864e+00       1.042795429920e-03       4.601456624150e-10       1.150364156037e-09       2.855371518329e-17       2.300728312075e-10      -9.020039601480e-01       1.042795429921e-03       6.010269114169e-01       6.993923650935e-01      -1.202671940578e+00       1.042739490344e-03       4.827908194872e-05      -9.020039699401e-01       1.042911580990e-03      -4.019882622141e-04      -1.722681351736e-07       4.832887551609e-05       3.333333316106e-01      -4.004056095457e-04      -1.711454820314e-07       4.792536662444e-05       3.304182843529e-01 
       3.612267288712e-01       7.804283993768e-07      -1.202726613882e+00       1.084897802957e-03       5.182048198097e-10       1.295512049524e-09       3.480851448089e-17       2.591024099048e-10      -9.020449604112e-01       1.084897802958e-03       6.010248973352e-01       6.993836715868e-01      -1.202726606484e+00       1.084834805591e-03       5.225725092971e-05      -9.020449719336e-01       1.085028599865e-03      -4.351072480372e-04      -1.939941465883e-07       5.231114726119e-05       3.333333314686e-01      -4.332409184562e-04      -1.926161461197e-07       5.183671306015e-05       3.301792187469e-01 
       3.752510632182e-01       8.107488271220e-07      -1.202782235771e+00       1.126997977677e-03       5.809542566167e-10       1.452385641542e-09       4.211458330864e-17       2.904771283084e-10      -9.020866768281e-01       1.126997977678e-03       6.010228690784e-01       6.993749361764e-01      -1.202782227125e+00       1.126927352367e-03       5.639281730563e-05      -9.020866902943e-01       1.127144602139e-03      -4.695360848182e-04      -2.174738366699e-07       5.645097903528e-05       3.333333313209e-01      -4.673507005062e-04      -2.157969497895e-07       5.589676731929e-05       3.299308989848e-01 
       3.892753975652e-01       8.410708247751e-07      -1.202838833001e+00       1.169095887903e-03       6.485762887073e-10       1.621440721768e-09       5.059925420978e-17       3.242881443537e-10      -9.021291247508e-01       1.169095887905e-03       6.010208245349e-01       6.993661537343e-01      -1.202838822959e+00       1.169017042329e-03       6.068576848365e-05      -9.021291403915e-01       1.169259567418e-03      -5.052746416729e-04      -2.427752208952e-07       6.074835756669e-05       3.333333311675e-01      -5.027321490136e-04      -2.407506220186e-07       6.010482170599e-05       3.296733531769e-01 
       4.032997319123e-01       8.713943929237e-07      -1.202896470691e+00       1.211191518787e-03       7.212532700896e-10       1.803133175224e-09       6.039976226181e-17       3.606266350448e-10      -9.021723530183e-01       1.211191518789e-03       6.010187509589e-01       6.993573079705e-01      -1.202896459093e+00       1.211103838459e-03       6.513609155772e-05      -9.021723710815e-01       1.211373526626e-03      -5.423227962066e-04      -2.699663131342e-07       6.520327047441e-05       3.333333310085e-01      -5.393823884056e-04      -2.675394867826e-07       6.446014492233e-05       3.294066109702e-01 
       4.185632817082e-01       9.043991916537e-07      -1.202960424627e+00       1.257004160154e-03       8.063101405387e-10       2.015775351347e-09       7.273448439612e-17       4.031550702693e-10      -9.022203184704e-01       1.257004160156e-03       6.010164535707e-01       6.993475983922e-01      -1.202960411141e+00       1.256906140147e-03       7.015848249602e-05      -9.022203394734e-01       1.257207616387e-03      -5.841327309346e-04      -3.017871728466e-07       7.023084155015e-05       3.333333308291e-01      -5.807095623951e-04      -2.988534680265e-07       6.936679010678e-05       3.291058842743e-01 
       4.338268315042e-01       9.374058521309e-07      -1.203025669431e+00       1.302813981186e-03       8.978058499577e-10       2.244514624894e-09       8.700729432518e-17       4.489029249789e-10      -9.022692520731e-01       1.302813981189e-03       6.010141115455e-01       6.993377991778e-01      -1.203025653838e+00       1.302704838776e-03       7.536725227797e-05      -9.022692763555e-01       1.303040507246e-03      -6.274936025866e-04      -3.360146681317e-07       7.544498352905e-05       3.333333306429e-01      -6.235322423192e-04      -3.324938151104e-07       7.444597535025e-05       3.287943435051e-01 
       4.490903813001e-01       9.704143751048e-07      -1.203092236665e+00       1.348620927435e-03       9.959755112098e-10       2.489938778025e-09       1.034382143130e-16       4.979877556049e-10      -9.023191774990e-01       1.348620927438e-03       6.010117187280e-01       6.993279024219e-01      -1.203092218731e+00       1.348499851310e-03       8.076238296092e-05      -9.023192054257e-01       1.348872203732e-03      -6.724052418227e-04      -3.727364539959e-07       8.084567850487e-05       3.333333304501e-01      -6.678464181414e-04      -3.685391061620e-07       7.969665926572e-05       3.284720332608e-01 
       4.643539310961e-01       1.003424761322e-06      -1.203160147453e+00       1.394424936800e-03       1.101054243629e-09       2.752635609074e-09       1.222633396722e-16       5.505271218147e-10      -9.023701105899e-01       1.394424936804e-03       6.010092710439e-01       6.993179028291e-01      -1.203160126926e+00       1.394291087064e-03       8.634385611753e-05      -9.023701425519e-01       1.394702702714e-03      -7.188674756917e-04      -4.120401754135e-07       8.643290792569e-05       3.333333302507e-01      -7.136479824176e-04      -4.070672655097e-07       8.511776707224e-05       3.281390004039e-01 
       4.796174808920e-01       1.036437011527e-06      -1.203229430809e+00       1.440225960891e-03       1.213277188092e-09       3.033192970230e-09       1.437354095328e-16       6.066385940459e-10      -9.024220731068e-01       1.440225960895e-03       6.010067624314e-01       6.993077931306e-01      -1.203229407421e+00       1.440078469057e-03       9.211165286753e-05      -9.024221095220e-01       1.440532014757e-03      -7.668801326742e-04      -4.540134699601e-07       9.220665321792e-05       3.333333300445e-01      -7.609327391420e-04      -4.481555467699e-07       9.070819166973e-05       3.277952940790e-01 
       4.948810306880e-01       1.069451126459e-06      -1.203300107654e+00       1.486023945565e-03       1.332879492262e-09       3.332198730656e-09       1.681243747613e-16       6.664397461311e-10      -9.024750807408e-01       1.486023945570e-03       6.010041884556e-01       6.992975680807e-01      -1.203300081118e+00       1.485861914557e-03       9.806575390153e-05      -9.024751220552e-01       1.486360144665e-03      -8.164430385525e-04      -4.987439654207e-07       9.816689530192e-05       3.333333298316e-01      -8.096964036189e-04      -4.918805113468e-07       9.646679364749e-05       3.274409657277e-01 
       5.101445804839e-01       1.102467106856e-06      -1.203372172072e+00       1.531818803606e-03       1.460096282128e-09       3.650240705320e-09       1.957179636133e-16       7.300481410640e-10      -9.025291290538e-01       1.531818803611e-03       6.010015505989e-01       6.992872291432e-01      -1.203372142082e+00       1.531641307754e-03       1.042061394162e-04      -9.025291757419e-01       1.532187064156e-03      -8.675560088456e-04      -5.463192749653e-07       1.043136136464e-04       3.333333296121e-01      -8.599345990347e-04      -5.383180049410e-07       1.023924008667e-04       3.270760690980e-01 
       5.299936848579e-01       1.145404710361e-06      -1.203467990889e+00       1.591366822801e-03       1.637308651680e-09       4.093271629201e-09       2.369007294752e-16       8.186543258401e-10      -9.026009931671e-01       1.591366822808e-03       6.009980184003e-01       6.992736065148e-01      -1.203467955921e+00       1.591167784443e-03       1.124698556758e-04      -9.026010476025e-01       1.591779740038e-03      -9.363428398570e-04      -6.125867418538e-07       1.125858524916e-04       3.333333293166e-01      -9.274638337338e-04      -6.028873208025e-07       1.103460277032e-04       3.265858332064e-01 
       5.498427892319e-01       1.188345471412e-06      -1.203566221760e+00       1.650909343723e-03       1.828312777185e-09       4.570781942962e-09       2.847435118966e-16       9.141563885924e-10      -9.026746663200e-01       1.650909343731e-03       6.009943637613e-01       6.992597748465e-01      -1.203566181220e+00       1.650687086216e-03       1.210485183089e-04      -9.026747294232e-01       1.651370387366e-03      -1.007750292835e-03      -6.840058825794e-07       1.211733630897e-04       3.333333290097e-01      -9.974691484707e-04      -6.723340799450e-07       1.185773196514e-04       3.260779494057e-01 
       5.696918936059e-01       1.231289391608e-06      -1.203666859228e+00       1.710446193679e-03       2.033625787872e-09       5.084064469681e-09       3.400237304122e-16       1.016812893936e-09      -9.027501444209e-01       1.710446193689e-03       6.009905878382e-01       6.992457354655e-01      -1.203666812480e+00       1.710198977491e-03       1.299420800221e-04      -9.027502171827e-01       1.710958962968e-03      -1.081777949790e-03      -7.607692979070e-07       1.300760971534e-04       3.333333286916e-01      -1.069940350892e-03      -7.468193752880e-07       1.270834675296e-04       3.255525534356e-01 
       5.895409979799e-01       1.274236472536e-06      -1.203769923625e+00       1.769977239664e-03       2.253764860752e-09       5.634412151879e-09       4.035771589153e-16       1.126882430376e-09      -9.028274427189e-01       1.769977239676e-03       6.009866859333e-01       6.992314832508e-01      -1.203769869984e+00       1.769703262372e-03       1.391504921237e-04      -9.028275262027e-01       1.770545463323e-03      -1.158425397232e-03      -8.430695657572e-07       1.392940063142e-04       3.333333283622e-01      -1.144867070517e-03      -8.265020391696e-07       1.358615798458e-04       3.250097876058e-01 
       6.093901023538e-01       1.317186715774e-06      -1.203875418014e+00       1.829502325087e-03       2.489247146923e-09       6.223117867306e-09       4.763000355974e-16       1.244623573461e-09      -9.029065635108e-01       1.829502325101e-03       6.009826571953e-01       6.992170173977e-01      -1.203875356748e+00       1.829199721372e-03       1.486737044432e-04      -9.029066588556e-01       1.830129861293e-03      -1.237692208227e-03      -9.310992287187e-07       1.488270399274e-04       3.333333280214e-01      -1.222238755993e-03      -9.115385701454e-07       1.449086829269e-04       3.244498007445e-01 
       6.292392067278e-01       1.360140122888e-06      -1.203983363344e+00       1.889021324254e-03       2.740589836221e-09       6.851474590553e-09       5.591511967421e-16       1.370294918111e-09      -9.029875225080e-01       1.889021324271e-03       6.009784967371e-01       6.992023326294e-01      -1.203983293669e+00       1.888688165903e-03       1.585116653718e-04      -9.029876309303e-01       1.889712160603e-03      -1.319577958682e-03      -1.025050805126e-06       1.586751470500e-04       3.333333276693e-01      -1.302044705459e-03      -1.002083084844e-06       1.542217251630e-04       3.238727481275e-01 
       6.490883111018e-01       1.403096695437e-06      -1.204093764843e+00       1.948534089024e-03       3.008310084784e-09       7.520775211960e-09       6.531541866236e-16       1.504155042392e-09      -9.030703236325e-01       1.948534089043e-03       6.009742031342e-01       6.991874275977e-01      -1.204093685925e+00       1.948168384921e-03       1.686643219449e-04      -9.030704464294e-01       1.949292342495e-03      -1.404082212237e-03      -1.125116777178e-06       1.688382746561e-04       3.333333273059e-01      -1.384274066401e-03      -1.098287249784e-06       1.637975776933e-04       3.232787913902e-01 
       6.742470475831e-01       1.457548695210e-06      -1.204237224978e+00       2.023957298959e-03       3.371989847004e-09       8.429974617511e-09       7.900422480680e-16       1.685994923502e-09      -9.031779187333e-01       2.023957298982e-03       6.009685699949e-01       6.991682197153e-01      -1.204237133059e+00       2.023547383383e-03       1.819849535715e-04      -9.031780617443e-01       2.024807122286e-03      -1.514953501501e-03      -1.261038143478e-06       1.821726443073e-04       3.333333268290e-01      -1.491965068600e-03      -1.228592285063e-06       1.763076134395e-04       3.225019230527e-01 
       6.994057840644e-01       1.512005786038e-06      -1.204384632185e+00       2.099369926130e-03       3.763864869985e-09       9.409662174963e-09       9.489838924729e-16       1.881932434993e-09      -9.032884741388e-01       2.099369926158e-03       6.009627217589e-01       6.991486575382e-01      -1.204384525727e+00       2.098912371103e-03       1.958109596935e-04      -9.032886397561e-01       2.100318404595e-03      -1.630029923788e-03      -1.407483608570e-06       1.960129090049e-04       3.333333263339e-01      -1.603509122417e-03      -1.368527128864e-06       1.892280290348e-04       3.216985235202e-01 
       7.245645205458e-01       1.566467971019e-06      -1.204536009813e+00       2.174771698835e-03       4.184988176799e-09       1.046247044200e-08       1.132544267249e-15       2.092494088399e-09      -9.034020073594e-01       2.174771698868e-03       6.009566526898e-01       6.991287351395e-01      -1.204535887157e+00       2.174262948286e-03       2.101422224157e-04      -9.034021981571e-01       2.175826180947e-03      -1.749310555080e-03      -1.564844904106e-06       2.103589519860e-04       3.333333258205e-01      -1.718883350854e-03      -1.518382872805e-06       2.025519623972e-04       3.208689641670e-01 
