#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_ncdm[1]         23:theta_ncdm[1]         24:shear_ncdm[1]         25:cs2_ncdm[1]        
       4.371635850162e+02       2.456391191126e-03      -3.252988559283e+00      -1.160829962408e-03       8.564451413342e-02       1.839625856780e-02       7.502272102619e-03       6.287528083169e-03      -3.350910159936e+00       8.855837232900e-03       5.328483107119e-01       5.360098082480e-01      -2.628757445641e+00      -1.698720521799e-03       4.106522193775e-02      -3.670944262275e+00       9.592572871019e-03      -1.218211608864e+00      -1.100734979666e-02       4.580029513715e-02       3.158910102415e-01      -2.599499565526e+00      -5.017698809681e-07       6.320566104256e-06       3.477412451314e-06 
       4.412893952072e+02       2.493982748000e-03      -3.248698994581e+00      -1.308672629010e-03       8.279713834572e-02       1.809963382091e-02       7.578496571499e-03       6.316614092727e-03      -3.389498921977e+00       8.939936347059e-03       5.324655337701e-01       5.353839204638e-01      -2.621732163138e+00      -1.765253494792e-03       3.697096989376e-02      -3.712551962518e+00       9.666674079583e-03      -1.212713760811e+00      -1.113834580720e-02       4.213432995280e-02       3.153667620095e-01      -2.641324524298e+00      -5.004527216997e-07       6.238363018720e-06       3.373374391893e-06 
       4.460551724043e+02       2.537740755542e-03      -3.242684486255e+00      -1.477569360516e-03       7.927958136684e-02       1.775182242537e-02       7.660505767060e-03       6.349238233970e-03      -3.434464670411e+00       9.036698702488e-03       5.320280894838e-01       5.346741640910e-01      -2.613117355942e+00      -1.839255392436e-03       3.218107352741e-02      -3.760954141410e+00       9.752132068474e-03      -1.205937837683e+00      -1.128655822436e-02       3.786217601491e-02       3.147467102886e-01      -2.689976967628e+00      -4.989237971386e-07       6.145330363438e-06       3.258045236054e-06 
       4.508209496015e+02       2.581858424426e-03      -3.235547346273e+00      -1.644210118254e-03       7.552237306599e-02       1.739883004465e-02       7.735990659057e-03       6.380749158553e-03      -3.479848285853e+00       9.133061697116e-03       5.315956217479e-01       5.339785161211e-01      -2.603985828226e+00      -1.910110804363e-03       2.733336984587e-02      -3.809720922751e+00       9.837445222626e-03      -1.198726540409e+00      -1.143137023079e-02       3.355693641706e-02       3.141108422841e-01      -2.738993219279e+00      -4.973875950413e-07       6.054302116490e-06       3.147653718547e-06 
       4.555867267986e+02       2.626335758452e-03      -3.227302975460e+00      -1.808345474060e-03       7.153152827759e-02       1.704104066242e-02       7.804906138665e-03       6.411073628806e-03      -3.525648091525e+00       9.229035214477e-03       5.311680702625e-01       5.332969089455e-01      -2.594358128628e+00      -1.977731278444e-03       2.243542105520e-02      -3.858851824822e+00       9.922615934211e-03      -1.191101820084e+00      -1.157271021366e-02       2.922614832149e-02       3.134588513976e-01      -2.788372739879e+00      -4.958448298741e-07       5.965222496205e-06       3.041945819443e-06 
       4.603525039958e+02       2.671172761419e-03      -3.217968374693e+00      -1.969730999727e-03       6.731351970251e-02       1.667883695059e-02       7.867215632266e-03       6.440138284125e-03      -3.571862480138e+00       9.324628838802e-03       5.307453850389e-01       5.326292672574e-01      -2.584255379192e+00      -2.042034500375e-03       1.749488273665e-02      -3.908346400319e+00       1.000764655774e-02      -1.183086069792e+00      -1.171051305446e-02       2.487736880675e-02       3.127904258989e-01      -2.838115022164e+00      -4.942961822511e-07       5.878037591583e-06       2.940682777357e-06 
       4.651182811929e+02       2.716369437118e-03      -3.207562112966e+00      -2.128127642131e-03       6.287526503157e-02       1.631260007423e-02       7.922891070942e-03       6.467869839159e-03      -3.618489913340e+00       9.419851886175e-03       5.303275246865e-01       5.319755077829e-01      -2.573699237141e+00      -2.102944377957e-03       1.251948950728e-02      -3.958204237021e+00       1.009253943262e-02      -1.174702090238e+00      -1.184472030986e-02       2.051815859784e-02       3.121052492213e-01      -2.888219601679e+00      -4.927423024998e-07       5.792695314258e-06       2.843640041720e-06 
       4.698840583901e+02       2.761925789335e-03      -3.196104286791e+00      -2.283302151059e-03       5.822411327982e-02       1.594270947735e-02       7.971912851643e-03       6.494195276572e-03      -3.665528916510e+00       9.514713373353e-03       5.299144562928e-01       5.313355405639e-01      -2.562711849799e+00      -2.160391176343e-03       7.517040554130e-03      -4.008424953779e+00       1.017729684330e-02      -1.165973014468e+00      -1.197527996509e-02       1.615606504955e-02       3.114030003353e-01      -2.938686028064e+00      -4.911838073226e-07       5.709145272370e-06       2.750606305954e-06 
       4.746498355872e+02       2.807841821850e-03      -3.183616487477e+00      -2.435027392193e-03       5.336783034628e-02       1.556954265292e-02       8.014269789594e-03       6.519042034734e-03      -3.712978081343e+00       9.609222090842e-03       5.295061529383e-01       5.307092676813e-01      -2.551315819246e+00      -2.214311537132e-03       2.495385083094e-03      -4.059008204236e+00       1.026192108379e-02      -1.156922301091e+00      -1.210214687340e-02       1.179860663241e-02       3.106833542076e-01      -2.989513903679e+00      -4.896212879823e-07       5.627338784525e-06       2.661382614624e-06 
       4.802223367834e+02       2.861986427936e-03      -3.167739519567e+00      -2.607766168305e-03       4.744031267887e-02       1.512955588715e-02       8.055340749557e-03       6.546123074987e-03      -3.768977554035e+00       9.719292711839e-03       5.290347503937e-01       5.299942105858e-01      -2.537503324215e+00      -2.272811067501e-03      -3.390101391001e-03      -4.118613259723e+00       1.036070415649e-02      -1.145963383352e+00      -1.224575437690e-02       6.719429349099e-03       3.098193863070e-01      -3.049403525546e+00      -4.877899198812e-07       5.533832761995e-06       2.561637182213e-06 
       4.857948379796e+02       2.916622801036e-03      -3.150525193812e+00      -2.775147056211e-03       4.125724525536e-02       1.468619851904e-02       8.087305866109e-03       6.570970619088e-03      -3.825533910348e+00       9.828905889536e-03       5.285698100416e-01       5.292975549776e-01      -2.523201020868e+00      -2.326332207951e-03      -9.278427977315e-03      -4.178713089144e+00       1.045931181678e-02      -1.134635392825e+00      -1.238421048455e-02       1.668641620449e-03       3.089306537798e-01      -3.109786251306e+00      -4.859546685927e-07       5.442573572242e-06       2.466563974689e-06 
       4.913673391758e+02       2.971750947160e-03      -3.132015303883e+00      -2.936842918342e-03       3.483303591504e-02       1.424006104318e-02       8.110190341160e-03       6.593473026630e-03      -3.882645207293e+00       9.938074412664e-03       5.281113152338e-01       5.286191107570e-01      -2.508446916556e+00      -2.374807715135e-03      -1.515694961623e-02      -4.239307295176e+00       1.055774760104e-02      -1.122976869712e+00      -1.251747739364e-02      -3.342067078993e-03       3.080166232785e-01      -3.170661574314e+00      -4.841163382934e-07       5.353491335387e-06       2.375900508510e-06 
       4.969398403720e+02       3.027370872300e-03      -3.112254067266e+00      -3.092540883558e-03       2.818273868384e-02       1.379172817779e-02       8.124034527969e-03       6.613520921043e-03      -3.940309606424e+00       1.004681067627e-02       5.276592553775e-01       5.279586763675e-01      -2.493279518136e+00      -2.418182716859e-03      -2.101304660802e-02      -4.300395534527e+00       1.065601502622e-02      -1.111026550491e+00      -1.264552970021e-02      -8.301188967995e-03       3.070767599853e-01      -3.232029044111e+00      -4.822756895494e-07       5.266518818648e-06       2.289401487142e-06 
       5.025123415681e+02       3.083482582434e-03      -3.091288014996e+00      -3.241943007834e-03       2.132201395979e-02       1.334177824291e-02       8.128893718291e-03       6.631007540434e-03      -3.998525370444e+00       1.015512671081e-02       5.272136244570e-01       5.273160392143e-01      -2.477737738211e+00      -2.456414739026e-03      -2.683415647953e-02      -4.361977516580e+00       1.075411760213e-02      -1.098823274344e+00      -1.276835437112e-02      -1.319743050172e-02       3.061105299822e-01      -3.293888272787e+00      -4.804334427596e-07       5.181591332801e-06       2.206837516789e-06 
       5.080848427643e+02       3.140086083525e-03      -3.069165871974e+00      -3.384766952757e-03       1.426708724135e-02       1.289078253250e-02       8.124837906708e-03       6.645829077015e-03      -4.057290856324e+00       1.026303415600e-02       5.267744208722e-01       5.266909772618e-01      -2.461860796477e+00      -2.489473757346e-03      -3.260780563672e-02      -4.424052998467e+00       1.085205878899e-02      -1.086405856927e+00      -1.288595027602e-02      -1.801974352013e-02       3.051174029954e-01      -3.356238899417e+00      -4.785902753408e-07       5.098646567942e-06       2.127993929867e-06 
       5.136573439605e+02       3.197181381517e-03      -3.045938440689e+00      -3.520746534655e-03       7.034706439809e-03       1.243930468704e-02       8.111951531564e-03       6.657885005354e-03      -4.116604514536e+00       1.037054432365e-02       5.263416454250e-01       5.260832586268e-01      -2.445688129118e+00      -2.517342128270e-03      -3.832164072104e-02      -4.486621786154e+00       1.094984204500e-02      -1.073813023398e+00      -1.299832835938e-02      -2.275735575800e-02       3.040968555374e-01      -3.419080623142e+00      -4.767468290161e-07       5.017624546086e-06       2.052669706216e-06 
       5.202506723487e+02       3.265371169838e-03      -3.017100832514e+00      -3.672455509050e-03      -1.728133516248e-03       1.190525837167e-02       8.085435251302e-03       6.668444905809e-03      -4.187489852134e+00       1.049725120935e-02       5.258378960410e-01       5.253862816358e-01      -2.426225052141e+00      -2.543605162608e-03      -4.498822905913e-02      -4.561289493355e+00       1.106533895840e-02      -1.058739527484e+00      -1.312458561875e-02      -2.823913094858e-02       3.028532361911e-01      -3.494068262692e+00      -4.745661491651e-07       4.924164398937e-06       1.967834921013e-06 
       5.268440007369e+02       3.334249461835e-03      -2.986880478292e+00      -3.813852434028e-03      -1.068595324287e-02       1.137221781303e-02       8.046883718883e-03       6.674844160315e-03      -4.259138288411e+00       1.062343490027e-02       5.253431562915e-01       5.247128336855e-01      -2.406468908526e+00      -2.562608147435e-03      -5.153412946594e-02      -4.636647425038e+00       1.118062524275e-02      -1.043537658721e+00      -1.324362875103e-02      -3.357095978006e-02       3.015696889029e-01      -3.569742695239e+00      -4.723868668548e-07       4.833223311003e-06       1.887372979675e-06 
       5.334373291251e+02       3.403816267255e-03      -2.955371296228e+00      -3.944590235382e-03      -1.980870190905e-02       1.084106778376e-02       7.996511646404e-03       6.676937633560e-03      -4.331547714161e+00       1.074911242427e-02       5.248574335607e-01       5.240624867935e-01      -2.386485088078e+00      -2.574388228711e-03      -5.793988936357e-02      -4.712695494953e+00       1.129570651800e-02      -1.028269922716e+00      -1.335553792562e-02      -3.873682293213e-02       3.002454290641e-01      -3.646103648459e+00      -4.702098615101e-07       4.744713336801e-06       1.811014089590e-06 
       5.400306575133e+02       3.474071595798e-03      -2.922670151965e+00      -4.064357658504e-03      -2.906569720477e-02       1.031267273632e-02       7.934559313523e-03       6.674589136173e-03      -4.404716170552e+00       1.087430025145e-02       5.243807346409e-01       5.234347996596e-01      -2.366338604109e+00      -2.579005962983e-03      -6.418654922277e-02      -4.789433693737e+00       1.141058836839e-02      -1.012997853954e+00      -1.346041451618e-02      -4.372147082160e-02       2.988797224557e-01      -3.723150926555e+00      -4.680359539488e-07       4.658550273736e-06       1.738507821765e-06 
